Results_Name,VSPAERO_History
Results_Timestamp,1686148471
Results_Date,6,7,2023
Results_Time,16,34,31
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.013554285699999960e-02,1.091498880999999983e-02,1.132810167299999962e-02
CDo,3.855830778399999687e-02,3.885250009999999948e-02,3.887087021700000311e-02
CDt,1.057637945099999983e-02,1.104814946100000049e-02,1.101571288400000036e-02
CDtot,4.869385064099999993e-02,4.976748890999999758e-02,5.019897188900000057e-02
CDtott,4.913468723600000060e-02,4.990064956200000040e-02,4.988658309999999957e-02
CFx,4.869385064099999993e-02,4.976748890999999758e-02,5.019897188900000057e-02
CFxi,1.013554285699999960e-02,1.091498880999999983e-02,1.132810167299999962e-02
CFxo,3.855830778399999687e-02,3.885250009999999948e-02,3.887087021700000311e-02
CFy,1.079065500000000011e-05,-1.261883679999999987e-04,-1.156578709999999966e-04
CFyi,6.449050800000000389e-05,-1.231113649999999993e-04,-1.128464849999999967e-04
CFyo,-5.369985300000000209e-05,-3.077004000000000042e-06,-2.811385999999999920e-06
CFz,5.986013351119999770e-01,6.263418035559999986e-01,6.267561625390000168e-01
CFzi,5.984726675770000170e-01,6.264225121440000210e-01,6.268157602849999677e-01
CFzo,1.286675350000000102e-04,-8.070858799999999550e-05,-5.959774599999999946e-05
CL,5.986013351119999770e-01,6.263418035559999986e-01,6.267561625390000168e-01
CLi,5.984726675770000170e-01,6.264225121440000210e-01,6.268157602849999677e-01
CLo,1.286675350000000102e-04,-8.070858799999999550e-05,-5.959774599999999946e-05
CMx,8.888047745999999236e-03,-1.345361120000000005e-04,6.599889200000000073e-05
CMxi,8.933046156999999848e-03,-1.368086959999999924e-04,6.419125300000000128e-05
CMxo,-4.499841100000000281e-05,2.272584000000000043e-06,1.807639000000000084e-06
CMy,3.717232852300000195e-02,4.564848375999999708e-02,5.473360710599999707e-02
CMyi,2.708098710900000081e-02,3.532363555000000294e-02,4.459527765000000088e-02
CMyo,1.009134141399999941e-02,1.032484820999999935e-02,1.013832945599999966e-02
CMz,1.419921609999999989e-04,-6.660651300000000228e-05,-7.344794399999999895e-05
CMzi,2.225236929999999927e-04,-6.712401099999999981e-05,-7.157003500000000331e-05
CMzo,-8.053153300000000334e-05,5.174979999999999664e-07,-1.877909000000000090e-06
CS,1.079065500000000011e-05,-1.261883679999999987e-04,-1.156578709999999966e-04
CSi,6.449050800000000389e-05,-1.231113649999999993e-04,-1.128464849999999967e-04
CSo,-5.369985300000000209e-05,-3.077004000000000042e-06,-2.811385999999999920e-06
E,9.372859761830000247e-01,9.535465751470000306e-01,9.199265826460000239e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,4.000000000000000000e+04
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.880000000000000004e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.229051840632100046e+01,1.258698250330600032e+01,1.248662545651900047e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686148471
Results_Date,6,7,2023
Results_Time,16,34,31
Alpha,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.348804343599999990e-02,1.426669044400000023e-02,1.445422309499999960e-02
CDo,3.934221064400000162e-02,3.968322408299999882e-02,3.971298773700000090e-02
CDt,1.421176911799999949e-02,1.478395667400000078e-02,1.494609352999999932e-02
CDtot,5.283025408099999848e-02,5.394991452700000079e-02,5.416721083199999703e-02
CDtott,5.355397976299999807e-02,5.446718075800000003e-02,5.465908126699999675e-02
CFx,4.049290231000000212e-02,4.116411286999999836e-02,4.133630235900000172e-02
CFxi,1.147488304999999976e-03,1.474339148999999913e-03,1.616492735000000071e-03
CFxo,3.934541400500000258e-02,3.968977372100000039e-02,3.971980962399999926e-02
CFy,-1.041198261999999944e-03,-9.551973999999999900e-06,-1.796819340000000115e-04
CFyi,-9.786109289999999575e-04,-7.054865000000000089e-06,-1.796180550000000110e-04
CFyo,-6.258733299999999988e-05,-2.497108999999999812e-06,-6.387899999999999913e-08
CFz,7.072674521870000452e-01,7.329689001510000246e-01,7.355549641980000386e-01
CFzi,7.071076383429999446e-01,7.329978183690000204e-01,7.355992198609999644e-01
CFzo,1.598138440000000117e-04,-2.891821799999999960e-05,-4.425566300000000265e-05
CL,7.064530333390000028e-01,7.321388526090000237e-01,7.347215176650000457e-01
CLi,7.069799159930000299e-01,7.328604484840000044e-01,7.354589728479999922e-01
CLo,-5.268826529999999942e-04,-7.215958759999999746e-04,-7.374551839999999485e-04
CMx,1.097409612900000081e-02,-1.533460519999999873e-04,1.250541780000000061e-04
CMxi,1.103093231500000028e-02,-1.563380169999999928e-04,1.255167010000000135e-04
CMxo,-5.683618500000000206e-05,2.991964999999999991e-06,-4.625230000000000184e-07
CMy,-7.442143864999999602e-03,2.211762881100000008e-02,2.555477543599999832e-02
CMyi,-1.769522079599999964e-02,1.172855870899999937e-02,1.515398622800000032e-02
CMyo,1.025307693000000048e-02,1.038907010200000071e-02,1.040078920799999973e-02
CMz,-2.508356869999999990e-04,-3.474987000000000040e-06,-9.051394000000000366e-05
CMzi,-1.407687640000000013e-04,-4.417468999999999836e-06,-8.951992400000000224e-05
CMzo,-1.100669229999999977e-04,9.424820000000000084e-07,-9.940149999999999180e-07
CS,-1.041198261999999944e-03,-9.551973999999999900e-06,-1.796819340000000115e-04
CSi,-9.786109289999999575e-04,-7.054865000000000089e-06,-1.796180550000000110e-04
CSo,-6.258733299999999988e-05,-2.497108999999999812e-06,-6.387899999999999913e-08
E,9.828691161129999854e-01,9.985040291869999862e-01,9.925505626759999478e-01
FC_AoA_,1.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,4.000000000000000000e+04
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.880000000000000004e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.338210327202100025e+01,1.358408914832799930e+01,1.357756771208599922e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686148471
Results_Date,6,7,2023
Results_Time,16,34,31
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
CDi,8.409890882999999234e-03,1.086902110800000085e-02,1.102008913499999930e-02
CDo,3.809409376999999680e-02,3.885081868999999688e-02,3.888503288600000246e-02
CDt,9.226452616999999273e-03,1.173634951400000064e-02,1.185145768799999999e-02
CDtot,4.650398465299999951e-02,4.971983979800000120e-02,4.990512202099999656e-02
CDtott,4.732054638699999954e-02,5.058716820499999794e-02,5.073649057400000245e-02
CFx,4.641699038500000235e-02,4.962291173600000271e-02,4.980386219599999831e-02
CFxi,8.329866398999999713e-03,1.077722395499999992e-02,1.092451474000000027e-02
CFxo,3.808712398599999743e-02,3.884568778099999758e-02,3.887934745600000325e-02
CFy,-5.389732383999999710e-03,-5.986903461999999905e-03,-6.236686899999999839e-03
CFyi,-4.657991636000000275e-03,-5.353907895999999653e-03,-5.571624316000000320e-03
CFyo,-7.317407479999999765e-04,-6.329955660000000355e-04,-6.650625839999999532e-04
CFz,5.410158725060000284e-01,6.245601238619999940e-01,6.272617036780000488e-01
CFzi,5.406564068950000523e-01,6.246565863470000535e-01,6.274074782370000491e-01
CFzo,3.594656109999999996e-04,-9.646248599999999508e-05,-1.457745590000000065e-04
CL,5.410158725060000284e-01,6.245601238619999940e-01,6.272617036780000488e-01
CLi,5.406564068950000523e-01,6.246565863470000535e-01,6.274074782370000491e-01
CLo,3.594656109999999996e-04,-9.646248599999999508e-05,-1.457745590000000065e-04
CMx,1.437220346600000080e-02,1.443602109999999987e-03,1.287575709999999986e-03
CMxi,1.441058748199999968e-02,1.436337159000000002e-03,1.281786349999999939e-03
CMxo,-3.838401600000000089e-05,7.264951000000000029e-06,5.789359999999999743e-06
CMy,6.583344956999999734e-03,4.899757594100000169e-02,5.370948858900000122e-02
CMyi,-3.338936071999999960e-03,3.870887589600000012e-02,4.301245328000000145e-02
CMyo,9.922281029000000127e-03,1.028870004499999984e-02,1.069703530899999977e-02
CMz,-1.930378367000000006e-03,-2.694119569999999918e-03,-2.868223082000000146e-03
CMzi,-1.777080839000000009e-03,-2.655228767999999896e-03,-2.812036353999999849e-03
CMzo,-1.532975279999999971e-04,-3.889080099999999980e-05,-5.618672700000000250e-05
CS,-4.578823319999999683e-03,-5.119952403000000221e-03,-5.366539778000000392e-03
CSi,-4.511905987999999604e-03,-5.165003976999999608e-03,-5.380116659999999856e-03
CSo,-6.691733199999999799e-05,4.505157400000000303e-05,1.357688199999999948e-05
E,9.218979271620000304e-01,9.521880058049999596e-01,9.474248380909999767e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,1.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,4.000000000000000000e+04
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.880000000000000004e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.162602325223999955e+01,1.256352773622199948e+01,1.257200569463499917e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
