Results_Name,VSPAERO_History
Results_Timestamp,1686664834
Results_Date,6,13,2023
Results_Time,16,0,34
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.050931568400000071e-02,9.166358234999999813e-03,9.173346896000000514e-03
CDo,2.109247910100000081e-02,2.223011338400000120e-02,2.235060585099999872e-02
CDt,5.860213312000000022e-03,1.020203896900000011e-02,1.120783791599999982e-02
CDtot,3.160179478499999806e-02,3.139647161899999928e-02,3.152395274699999750e-02
CDtott,2.695269241299999910e-02,3.243215235199999741e-02,3.355844376699999854e-02
CFx,3.160179478499999806e-02,3.139647161899999928e-02,3.152395274699999750e-02
CFxi,1.050931568400000071e-02,9.166358234999999813e-03,9.173346896000000514e-03
CFxo,2.109247910100000081e-02,2.223011338400000120e-02,2.235060585099999872e-02
CFy,-6.155695790999999965e-03,-3.587314906000000150e-03,-8.852605259999999764e-04
CFyi,-6.138235932000000311e-03,-3.580012402000000166e-03,-8.865608110000000076e-04
CFyo,-1.745985999999999922e-05,-7.302505000000000313e-06,1.300284000000000051e-06
CFz,4.114440371859999779e-01,6.006238204610000464e-01,6.076119206429999586e-01
CFzi,4.111133548259999770e-01,6.006826103850000376e-01,6.076572870880000421e-01
CFzo,3.306823599999999738e-04,-5.878992400000000338e-05,-4.536644400000000024e-05
CL,4.114440371859999779e-01,6.006238204610000464e-01,6.076119206429999586e-01
CLi,4.111133548259999770e-01,6.006826103850000376e-01,6.076572870880000421e-01
CLo,3.306823599999999738e-04,-5.878992400000000338e-05,-4.536644400000000024e-05
CMx,3.401248190500000268e-02,8.637010659999999618e-03,2.682679205999999924e-03
CMxi,3.404593645299999749e-02,8.659605004000000758e-03,2.686365981000000003e-03
CMxo,-3.345454800000000094e-05,-2.259434399999999849e-05,-3.686774999999999951e-06
CMy,6.056849365000000276e-03,2.516585493499999895e-02,6.228793269599999793e-02
CMyi,-9.420594359999999445e-03,8.591044880000000758e-03,4.578720505199999902e-02
CMyo,1.547744372499999972e-02,1.657481005499999993e-02,1.650072764399999892e-02
CMz,2.921990147000000024e-03,-4.441629730000000225e-04,-3.421130599999999862e-05
CMzi,3.128833233000000071e-03,-3.713626339999999870e-04,-1.189790899999999966e-05
CMzo,-2.068430859999999933e-04,-7.280033899999999484e-05,-2.231339700000000066e-05
CS,-6.155695790999999965e-03,-3.587314906000000150e-03,-8.852605259999999764e-04
CSi,-6.138235932000000311e-03,-3.580012402000000166e-03,-8.865608110000000076e-04
CSo,-1.745985999999999922e-05,-7.302505000000000313e-06,1.300284000000000051e-06
E,4.265574206630000087e-01,1.044051838269000054e+00,1.067624111645000040e+00
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.606230000000000047e+00
FC_Cref_,1.338399999999999868e-01
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.250000000000000000e+05
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,2.149780000000000024e-01
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,3.250000000000000111e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.300917740977599912e+01,1.913216929832800162e+01,1.927604992819700058e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686664834
Results_Date,6,13,2023
Results_Time,16,0,34
Alpha,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,8.605337051999999154e-03,1.228898663299999965e-02,1.247804796500000084e-02
CDo,2.194633716100000131e-02,2.325625971600000022e-02,2.329576977799999865e-02
CDt,1.113301780199999966e-02,1.419773052199999920e-02,1.446893394700000078e-02
CDtot,3.055167421300000047e-02,3.554524634899999813e-02,3.577381774300000122e-02
CDtott,3.307935496199999881e-02,3.745399023800000116e-02,3.776470372500000117e-02
CFx,2.080249867999999988e-02,2.311878517599999863e-02,2.334501809900000127e-02
CFxi,-1.143058946000000088e-03,-1.413741380000000096e-04,4.566083499999999733e-05
CFxo,2.194555762599999932e-02,2.326015931399999861e-02,2.329935726399999865e-02
