Results_Name,VSPAERO_History
Results_Timestamp,1686565822
Results_Date,6,12,2023
Results_Time,12,30,22
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,9.633353417999999946e-03,1.087674470200000049e-02,1.097766233900000082e-02
CDo,2.435923184499999908e-02,2.469207734700000142e-02,2.470349890100000112e-02
CDt,1.021224973799999929e-02,1.161139673600000005e-02,1.179755775200000065e-02
CDtot,3.399258526300000249e-02,3.556882204999999714e-02,3.568116124000000194e-02
CDtott,3.457148158299999663e-02,3.630347408399999670e-02,3.650105665299999830e-02
CFx,3.399258526300000249e-02,3.556882204999999714e-02,3.568116124000000194e-02
CFxi,9.633353417999999946e-03,1.087674470200000049e-02,1.097766233900000082e-02
CFxo,2.435923184499999908e-02,2.469207734700000142e-02,2.470349890100000112e-02
CFy,-2.499628141000000137e-03,-1.725952179999999930e-04,-2.111039599999999940e-05
CFyi,-2.502279951000000151e-03,-1.702361009999999906e-04,-2.105783200000000110e-05
CFyo,2.651810000000000027e-06,-2.359116000000000013e-06,-5.256299999999999892e-08
CFz,6.152591939189999692e-01,6.488862263019999910e-01,6.505856778480000324e-01
CFzi,6.151593375389999840e-01,6.488968215939999729e-01,6.506003611380000162e-01
CFzo,9.985638099999999623e-05,-1.059529199999999979e-05,-1.468328900000000042e-05
CL,6.152591939189999692e-01,6.488862263019999910e-01,6.505856778480000324e-01
CLi,6.151593375389999840e-01,6.488968215939999729e-01,6.506003611380000162e-01
CLo,9.985638099999999623e-05,-1.059529199999999979e-05,-1.468328900000000042e-05
CMx,6.932084802000000080e-03,3.357416160000000014e-04,9.145661000000000187e-05
CMxi,6.982165523999999887e-03,3.354491729999999929e-04,9.186296999999999573e-05
CMxo,-5.008072200000000335e-05,2.924430000000000201e-07,-4.063590000000000192e-07
CMy,-6.884648180800000128e-02,-6.596468069399999412e-02,-6.489625934600000423e-02
CMyi,-7.760645698500000245e-02,-7.489221227400000291e-02,-7.383203957900000280e-02
CMyo,8.759975177999999862e-03,8.927531578999999690e-03,8.935780233000000308e-03
CMz,-4.265347529999999787e-04,-2.944539199999999911e-05,-5.035437999999999882e-06
CMzi,-3.623274259999999941e-04,-2.722480699999999977e-05,-4.253005000000000118e-06
CMzo,-6.420732699999999818e-05,-2.220583999999999948e-06,-7.824329999999999760e-07
CS,-2.499628141000000137e-03,-1.725952179999999930e-04,-2.111039599999999940e-05
CSi,-2.502279951000000151e-03,-1.702361009999999906e-04,-2.105783200000000110e-05
CSo,2.651810000000000027e-06,-2.359116000000000013e-06,-5.256299999999999892e-08
E,1.041905281260999905e+00,1.026792884992999921e+00,1.022702278546999910e+00
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+05
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.613799999999999957e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.809686826651099878e+01,1.824341612111199851e+01,1.823372162004800145e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686565822
Results_Date,6,12,2023
Results_Time,12,30,22
Alpha,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.081245117399999914e-02,1.419522436799999961e-02,1.430524665899999930e-02
CDo,2.457503805399999935e-02,2.557855806700000054e-02,2.556845928500000101e-02
CDt,1.176946334099999991e-02,1.513528388200000019e-02,1.537681501499999978e-02
CDtot,3.538748922800000196e-02,3.977378243400000318e-02,3.987370594499999726e-02
CDtott,3.634450139499999927e-02,4.071384194899999726e-02,4.094527430000000079e-02
CFx,2.434172924300000151e-02,2.670140460999999993e-02,2.680871103300000100e-02
CFxi,-2.313429959999999997e-04,1.118304559000000021e-03,1.236241632999999975e-03
CFxo,2.457307223900000170e-02,2.558310005100000034e-02,2.557246939999999885e-02
CFy,-9.481556591999999728e-03,6.106050500000000298e-05,8.907225999999999479e-06
CFyi,-9.430208533000000726e-03,6.061642999999999995e-05,9.381181000000000602e-06
CFyo,-5.134806000000000114e-05,4.440750000000000110e-07,-4.739539999999999836e-07
CFz,6.331199876690000172e-01,7.492631245409999696e-01,7.488410297609999766e-01
CFzi,6.327929030729999571e-01,7.493001139530000021e-01,7.488476365059999473e-01
CFzo,3.270845970000000008e-04,-3.698941200000000146e-05,-6.606744000000000149e-06
CL,6.325987386770000054e-01,7.486830043719999717e-01,7.482591011239999590e-01
CLi,6.327005631400000052e-01,7.491664748109999605e-01,7.487120079919999949e-01
CLo,-1.018244639999999954e-04,-4.834704389999999849e-04,-4.529068679999999911e-04
CMx,2.368985946599999962e-02,1.877537689999999931e-04,2.792487300000000039e-05
CMxi,2.376990479399999912e-02,1.824116550000000109e-04,2.856325499999999831e-05
CMxo,-8.004532800000000077e-05,5.342114000000000027e-06,-6.383810000000000040e-07
CMy,-6.839616708000000045e-02,-4.587931002600000030e-02,-4.612111421299999736e-02
CMyi,-7.724556967600000601e-02,-5.523717810599999833e-02,-5.547359705100000232e-02
CMyo,8.849402596000000357e-03,9.357868079999999769e-03,9.352482839000000187e-03
CMz,-1.244643383999999905e-03,-9.328946000000000585e-06,2.420913999999999942e-06
CMzi,-1.051160859000000022e-03,-9.779843999999999465e-06,2.970245999999999954e-06
CMzo,-1.934825249999999911e-04,4.508970000000000174e-07,-5.493320000000000117e-07
CS,-9.481556591999999728e-03,6.106050500000000298e-05,8.907225999999999479e-06
CSi,-9.430208533000000726e-03,6.061642999999999995e-05,9.381181000000000602e-06
CSo,-5.134806000000000114e-05,4.440750000000000110e-07,-4.739539999999999836e-07
E,9.819802981270000508e-01,1.048684621620000090e+00,1.039356982803999907e+00
FC_AoA_,1.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+05
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.613799999999999957e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.787921598698800096e+01,1.883568594576199828e+01,1.877708605848300039e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686565822
Results_Date,6,12,2023
Results_Time,12,30,22
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
CDi,9.682141385999999336e-03,1.081854335399999936e-02,1.098005201100000008e-02
CDo,2.436306564099999933e-02,2.468506507199999880e-02,2.470478620100000078e-02
CDt,1.026740800999999953e-02,1.134461800300000031e-02,1.172205372900000063e-02
CDtot,3.404520702700000040e-02,3.550360842599999817e-02,3.568483821199999739e-02
CDtott,3.463047365099999886e-02,3.602968307499999912e-02,3.642683992899999751e-02
CFx,3.399098972299999938e-02,3.549159362499999804e-02,3.567360347299999845e-02
CFxi,9.631777444999999743e-03,1.081050874999999953e-02,1.097276656600000046e-02
CFxo,2.435921227799999964e-02,2.468108487499999851e-02,2.470083690600000104e-02
CFy,-3.403215273000000009e-03,-9.981628280000000818e-04,-9.550546359999999464e-04
CFyi,-2.969843014000000166e-03,-5.547141560000000155e-04,-5.132043249999999630e-04
CFyo,-4.333722590000000058e-04,-4.434486720000000120e-04,-4.418503109999999835e-04
CFz,6.152320993330000487e-01,6.479942973769999837e-01,6.503276321700000029e-01
CFzi,6.151336728259999553e-01,6.480035241549999547e-01,6.503424651789999622e-01
CFzo,9.842650700000000281e-05,-9.226777999999999296e-06,-1.483300899999999973e-05
CL,6.152320993330000487e-01,6.479942973769999837e-01,6.503276321700000029e-01
CLi,6.151336728259999553e-01,6.480035241549999547e-01,6.503424651789999622e-01
CLo,9.842650700000000281e-05,-9.226777999999999296e-06,-1.483300899999999973e-05
CMx,8.366061609000000759e-03,1.653790441000000007e-03,1.741998928000000006e-03
CMxi,8.409829900999999178e-03,1.645457622000000026e-03,1.735609700999999954e-03
CMxo,-4.376829100000000111e-05,8.332818999999999543e-06,6.389227000000000280e-06
CMy,-6.764321991100000209e-02,-6.525571548700000168e-02,-6.380955730500000034e-02
CMyi,-7.640338948600000624e-02,-7.417771519400000180e-02,-7.274494936299999437e-02
CMyo,8.760169575000000680e-03,8.921999707000000113e-03,8.935392057000000540e-03
CMz,-3.576814050000000009e-04,7.980827800000000615e-05,6.407313899999999478e-05
CMzi,-2.778489999999999888e-04,9.827462499999999762e-05,8.434425200000000020e-05
CMzo,-7.983240499999999854e-05,-1.846634700000000163e-05,-2.027111299999999865e-05
CS,-2.809472379000000145e-03,-3.785970859999999755e-04,-3.323189490000000149e-04
CSi,-2.801292997999999847e-03,-3.659602780000000000e-04,-3.216249799999999965e-04
CSo,-8.179380999999999674e-06,-1.263680799999999924e-05,-1.069396999999999919e-05
E,1.036568659799999903e+00,1.029476500317000109e+00,1.021669245196000109e+00
FC_AoA_,0.000000000000000000e+00
FC_Beta_,1.000000000000000000e+00
FC_Bref_,7.745999999999999552e-01
FC_Cref_,6.454400000000000415e-02
FC_Mach_,2.999999999999999889e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+05
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.999599999999999878e-02
FC_Vinf_,3.000000000000000000e+01
FC_Xcg_,1.613799999999999957e-01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.806814311168200149e+01,1.825176518325899977e+01,1.822461576862999877e+01
Mach,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1686565822
Results_Date,6,12,2023
Results_Time,12,30,22
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,7.567392354999999925e-03,1.080140798800000024e-02,1.082454533399999919e-02
CDo,2.394121930299999979e-02,2.473074592100000038e-02,2.471123345800000162e-02
CDt,8.672107441999999181e-03,1.176335404799999998e-02,1.183512951500000077e-02
CDtot,3.150861165899999927e-02,3.553215390899999715e-02,3.553577879199999734e-02
CDtott,3.261332674600000286e-02,3.649409996900000036e-02,3.654636297299999892e-02
CFx,3.150861165899999927e-02,3.553215390899999715e-02,3.553577879199999734e-02
CFxi,7.567392354999999925e-03,1.080140798800000024e-02,1.082454533399999919e-02
CFxo,2.394121930299999979e-02,2.473074592100000038e-02,2.471123345800000162e-02
CFy,-1.046347226500000081e-02,-1.998779372999999818e-03,-2.022259035000000069e-03
CFyi,-1.038696489700000058e-02,-1.976388933000000105e-03,-1.998395105000000047e-03
CFyo,-7.650736799999999780e-05,-2.239044100000000046e-05,-2.386392999999999905e-05
CFz,5.433111209759999838e-01,6.525230627439999598e-01,6.510026082450000029e-01
CFzi,5.430234245430000106e-01,6.525656096159999642e-01,6.510172888999999907e-01
CFzo,2.876964329999999958e-04,-4.254687200000000093e-05,-1.468065500000000014e-05
CL,5.433111209759999838e-01,6.525230627439999598e-01,6.510026082450000029e-01
CLi,5.430234245430000106e-01,6.525656096159999642e-01,6.510172888999999907e-01
CLo,2.876964329999999958e-04,-4.254687200000000093e-05,-1.468065500000000014e-05
CMx,2.895283548199999862e-02,8.472860292999999723e-03,8.092000966000000711e-03
CMxi,2.901493311900000052e-02,8.469797908999999667e-03,8.091570467999999183e-03
CMxo,-6.209763700000000110e-05,3.062384000000000087e-06,4.304979999999999947e-07
CMy,-8.887759443199999554e-02,-6.425043449999999490e-02,-6.536661204599999997e-02
CMyi,-9.742240208300000093e-02,-7.320158642400000082e-02,-7.430669080900000056e-02
CMyo,8.544807651000000184e-03,8.951151924000000717e-03,8.940078763000000595e-03
CMz,-7.598903070000000105e-04,5.949788269999999697e-04,6.121166599999999704e-04
CMzi,-5.542661810000000175e-04,6.648914060000000320e-04,6.811260530000000021e-04
CMzo,-2.056241259999999930e-04,-6.991257899999999456e-05,-6.900939300000000459e-05
CS,-1.046347226500000081e-02,-1.998779372999999818e-03,-2.022259035000000069e-03
